domain	uc_code	uc_name	page_id	depth1	depth2	depth3	depth4	depth5	dev_type	description	from	flow_type	owner_page	owner_uc	legacy_screen_id	출처서비스	통합여부	비고
앱-BIL	US-BIL-PHN-004	휴대폰 결제 관리	NOVA-BIL-PU-057-0	마이	휴대폰 결제	자동 선결제 신청 현황(팝업)			PU	자동 선결제 신청 현황 팝업			✅	✅	TW-MY-FEE-MOPC-045-PU-128	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-019-0	마이	증빙 발급				PG	증빙 발급 진입 — 세금계산서·현금영수증·납부영수증	마이		✅	✅	TW-MY-FEE-MOPC-045-PG-158	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-020-0	마이	증빙 발급	현금 영수증 발행 내역			PG	현금영수증 발행 내역 조회			✅	✅	TW-MY-FEE-MOPC-045-PG-161	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-021-0	마이	증빙 발급	과납 내역 환불 신청 처리내역			PG	과납 환불 처리 내역 조회			✅	✅	TW-MY-FEE-MOPC-045-PG-164	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-022-0	마이	증빙 발급	과납 내역 환불 신청 처리내역 상세			PG	과납 환불 처리 상세			✅	✅	TW-MY-FEE-MOPC-045-PG-165	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PU-058-0	마이	증빙 발급	과납 내역 환불 받기			PU	과납 환불 신청 팝업	과납 내역 환불 신청 처리내역		✅	✅	TW-MY-FEE-MOPC-045-PU-162	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-CP-026-0	마이	증빙 발급	환불 계좌 등록 완료			CP	환불 계좌 등록 완료 팝업	과납 내역 환불 받기		✅	✅	TW-MY-FEE-MOPC-045-CP-163	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-023-0	마이	증빙 발급	납부내역(PC)			PG	PC웹 납부 내역 조회			✅	✅	TW-MY-FEE-PC-057-PG-016	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-024-0	마이	증빙 발급	현금영수증 발급내역(PC)			PG	PC웹 현금영수증 발급 내역			✅	✅	TW-MY-FEE-PC-057-PG-018	TW		
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PG-025-0	마이	증빙 발급	납부내역 인쇄(PC)			PG	PC웹 납부내역 인쇄 화면			✅	✅	TW-MY-FEE-PC-057-LP-017; TW-MY-FEE-PC-057-LP-019; TW-MY-FEE-PC-057-LP-021	TW	●	
앱-BIL	US-BIL-DOC-005	증빙 발급 관리	NOVA-BIL-PU-059-0	마이	증빙 발급	Print charges (PC)			PU	PC웹 요금 인쇄 화면 (영문)			✅	✅	TW-MY-FEE-PC-089-PU-001; TW-MY-FEE-PC-089-PU-002; TW-MY-FEE-PC-089-PU-003	TW	●	fadeout 검토대상
